Review_ID,Target,Opinion_Expression,Polarity_Score,Sentiment,Platform,Category,Restaurant,Rating
59739,prawn,fresh,0.3182,Positive,TripAdvisor,Food,Naughty Nuri's,3.0
59744,price,cheap,0.0,Neutral,Google,Price,Pak Putra Restaurant,4.0
59750,rice,average,0.0,Neutral,Google,Food,Boon Signature Roast Pork,3.0
59750,rice,not sure,-0.2411,Negative,Google,Food,Boon Signature Roast Pork,3.0
59750,rice,japanese,0.0,Neutral,Google,Food,Boon Signature Roast Pork,3.0
59750,rice,local,0.0,Neutral,Google,Food,Boon Signature Roast Pork,3.0
59750,taste,low,-0.2732,Negative,Google,Food,Boon Signature Roast Pork,3.0
59751,food,good,0.4404,Positive,Google,Food,Olive Kitchen + Bar Penang,5.0
59752,music,good,0.4404,Positive,TripAdvisor,Ambience,Hard Rock Cafe,1.0
59753,food,good,0.4404,Positive,Google,Food,Khan’s Indian Cuisine,3.0
59753,food,good,0.4404,Positive,Google,Food,Khan’s Indian Cuisine,3.0
59753,food,spicy,0.0,Neutral,Google,Food,Khan’s Indian Cuisine,3.0
59755,time,long,0.0,Neutral,Google,Waiting Time,人間茶坊之老店 Life Cafe @ Padungan,2.0
59755,fish,mal,0.0,Neutral,Google,Food,人間茶坊之老店 Life Cafe @ Padungan,2.0
59758,parking,more,0.0,Neutral,Google,Location,The Elite Seafood Restaurant,3.0
59760,decor,great,0.6249,Positive,TripAdvisor,Ambience,The Rabbit Hole,3.0
59760,decor,outdoor,0.0,Neutral,TripAdvisor,Ambience,The Rabbit Hole,3.0
59760,service,friendly,0.4939,Positive,TripAdvisor,Service,The Rabbit Hole,3.0
59760,price,reasonable,0.0,Neutral,TripAdvisor,Price,The Rabbit Hole,3.0
59760,food,mediocre,0.0,Neutral,TripAdvisor,Food,The Rabbit Hole,3.0
59761,time,long,0.0,Neutral,TripAdvisor,Waiting Time,Tosca Trattoria Italiana at DoubleTree by Hilton Johor Bahru,2.0
59761,service,appalling,-0.3612,Negative,TripAdvisor,Service,Tosca Trattoria Italiana at DoubleTree by Hilton Johor Bahru,2.0
59761,time,long,0.0,Neutral,TripAdvisor,Waiting Time,Tosca Trattoria Italiana at DoubleTree by Hilton Johor Bahru,2.0
59761,coffee,actual,0.0,Neutral,TripAdvisor,Food,Tosca Trattoria Italiana at DoubleTree by Hilton Johor Bahru,2.0
59762,food,excellent,0.5719,Positive,TripAdvisor,Food,Sun Cafe,5.0
59764,ambience,good,0.4404,Positive,Google,Ambience,Little Elephant,5.0
59768,service,horrible,-0.5423,Negative,Google,Service,Country Kitchen 家鄉小廚,1.0
59768,server,rude,-0.4588,Negative,Google,Service,Country Kitchen 家鄉小廚,1.0
59768,service,morehorrible,0.0,Neutral,Google,Service,Country Kitchen 家鄉小廚,1.0
59768,server,rude,-0.4588,Negative,Google,Service,Country Kitchen 家鄉小廚,1.0
59768,service,horrible,-0.5423,Negative,Google,Service,Country Kitchen 家鄉小廚,1.0
59768,food,average,0.0,Neutral,Google,Food,Country Kitchen 家鄉小廚,1.0
59770,service,lousy,-0.5423,Negative,TripAdvisor,Service,Hard Rock Cafe,1.0
59773,cuisine,yummy,0.5267,Positive,Google,Food,Sou Omakase Dining - Gardens Mall Mid Valley,5.0
59773,cuisine,japanese,0.0,Neutral,Google,Food,Sou Omakase Dining - Gardens Mall Mid Valley,5.0
59773,cuisine,fine,0.2023,Positive,Google,Food,Sou Omakase Dining - Gardens Mall Mid Valley,5.0
59774,food,expensive,0.0,Neutral,Google,Food,STG Tea House Cafe,3.0
59774,food,not worth,-0.1695,Negative,Google,Food,STG Tea House Cafe,3.0
59775,location,excellent,0.5719,Positive,Google,Location,Gala Corner,3.0
59775,location,excellent,0.5719,Positive,Google,Location,Gala Corner,3.0
59777,service,great,0.6249,Positive,Google,Service,Canopy Lounge Rooftop Bar KL,5.0
59780,food,pricey,0.0,Neutral,Google,Food,Restoran Sweet Inn,2.0
59781,time,first,0.0,Neutral,TripAdvisor,Waiting Time,Haroo Haroo Korean Restaurant,5.0
59781,food,korean,0.0,Neutral,TripAdvisor,Food,Haroo Haroo Korean Restaurant,5.0
59781,staff,friendly,0.4939,Positive,TripAdvisor,Service,Haroo Haroo Korean Restaurant,5.0
59781,food,amazing,0.5859,Positive,TripAdvisor,Food,Haroo Haroo Korean Restaurant,5.0
59782,food,delicious,0.5719,Positive,TripAdvisor,Food,1919 Restaurant and Gallery,4.0
59783,food,tasty,0.0,Neutral,TripAdvisor,Food,Kebaya Dining Room,3.0
59783,staff,good,0.4404,Positive,TripAdvisor,Service,Kebaya Dining Room,3.0
59783,rice,white,0.0,Neutral,TripAdvisor,Food,Kebaya Dining Room,3.0
59785,service,bad,-0.5423,Negative,Google,Service,Hanoi Cafe JB,1.0
59788,food,good,0.4404,Positive,TripAdvisor,Food,Hakka Restaurant,3.0
59789,food,good,0.4404,Positive,Google,Food,Secret Recipe @ Vivacity Megamall,5.0
59791,rice,fried,0.0,Neutral,Google,Food,Din Tai Fung 鼎泰豐 at Pavilion KL,3.0
59792,food,authentic,0.0,Neutral,Google,Food,Ipoh Tuck Kee Restaurant 德记炒粉专门店,3.0
59792,food,local,0.0,Neutral,Google,Food,Ipoh Tuck Kee Restaurant 德记炒粉专门店,3.0
59793,price,reasonable,0.0,Neutral,TripAdvisor,Price,Secret Recipe,3.0
59795,food,delicious,0.5719,Positive,TripAdvisor,Food,Jala Restaurant,5.0
59796,staff,friendly,0.4939,Positive,TripAdvisor,Service,Ticklish Ribs & 'Wiches,3.0
59796,time,longer,0.0,Neutral,TripAdvisor,Waiting Time,Ticklish Ribs & 'Wiches,3.0
59797,time,long,0.0,Neutral,Google,Waiting Time,MAYHIANG SEAFOOD RESTAURANT,2.0
59797,food,terrible,-0.4767,Negative,Google,Food,MAYHIANG SEAFOOD RESTAURANT,2.0
59798,food,limited,-0.2263,Negative,Google,Food,Lemon Garden Cafe,2.0
59798,taste,average,0.0,Neutral,Google,Food,Lemon Garden Cafe,2.0
59799,waiter,different,0.0,Neutral,TripAdvisor,Service,TasteBud,1.0
59799,dish,extra,0.0,Neutral,TripAdvisor,Food,TasteBud,1.0
59799,time,long,0.0,Neutral,TripAdvisor,Waiting Time,TasteBud,1.0
59799,dish,simple,0.0,Neutral,TripAdvisor,Food,TasteBud,1.0
59799,waiter,blur,0.0,Neutral,TripAdvisor,Service,TasteBud,1.0
59799,waiter,unhappy,-0.4215,Negative,TripAdvisor,Service,TasteBud,1.0
59799,waiter,irresponsible,-0.4404,Negative,TripAdvisor,Service,TasteBud,1.0
59799,service,poor,-0.4767,Negative,TripAdvisor,Service,TasteBud,1.0
59802,food,indian,0.0,Neutral,Google,Food,Village Briyani Cafe,3.0
59803,price,high,0.0,Neutral,Google,Price,Ishin Japanese Dining,2.0
59804,ambiance,nice,0.4215,Positive,TripAdvisor,Ambience,The BAR°N @1 Mont Kiara,3.0
59804,location,good,0.4404,Positive,TripAdvisor,Location,The BAR°N @1 Mont Kiara,3.0
59805,service,disappointing,-0.4939,Negative,TripAdvisor,Service,Nobu Kuala Lumpur,2.0
59805,service,top,0.2023,Positive,TripAdvisor,Service,Nobu Kuala Lumpur,2.0
59805,attention,more,0.0,Neutral,TripAdvisor,Service,Nobu Kuala Lumpur,2.0
59805,amount,same,0.0,Neutral,TripAdvisor,Price,Nobu Kuala Lumpur,2.0
59806,toilet,clean,0.4019,Positive,TripAdvisor,Cleanliness,Tupai-Tupai,1.0
59808,curry,nice,0.4215,Positive,Google,Food,Kedai Makan Jadi Baru Botak Asam Fish,4.0
59812,food,good,0.4404,Positive,TripAdvisor,Food,Shook!,3.0
59813,food,good,0.4404,Positive,Google,Food,Selvam Restaurant,3.0
59813,service,good,0.4404,Positive,Google,Service,Selvam Restaurant,3.0
59816,food,overpriced,0.0,Neutral,Google,Food,The Book Sandwich Cafe,1.0
59816,service,decent,0.0,Neutral,Google,Service,The Book Sandwich Cafe,1.0
59816,parking,troublesome,-0.5106,Negative,Google,Location,The Book Sandwich Cafe,1.0
59816,service,decent,0.0,Neutral,Google,Service,The Book Sandwich Cafe,1.0
59816,parking,troublesome,-0.5106,Negative,Google,Location,The Book Sandwich Cafe,1.0
59816,parking,hard,-0.1027,Negative,Google,Location,The Book Sandwich Cafe,1.0
59816,food,expensive,0.0,Neutral,Google,Food,The Book Sandwich Cafe,1.0
59816,service,decent,0.0,Neutral,Google,Service,The Book Sandwich Cafe,1.0
59821,pasta,good,0.4404,Positive,Google,Food,a'Roma dinings,2.0
59821,service,slow,0.0,Neutral,Google,Service,a'Roma dinings,2.0
59821,pasta,more,0.0,Neutral,Google,Food,a'Roma dinings,2.0
59821,service,slow,0.0,Neutral,Google,Service,a'Roma dinings,2.0
59821,staff,apologetic,0.0,Neutral,Google,Service,a'Roma dinings,2.0
59821,time,same,0.0,Neutral,Google,Waiting Time,a'Roma dinings,2.0
59823,food,good,0.4404,Positive,Google,Food,Lian June Cafe,4.0
59823,price,acceptable,0.3182,Positive,Google,Price,Lian June Cafe,4.0
59823,service,friendly,0.4939,Positive,Google,Service,Lian June Cafe,4.0
59823,service,clean,0.4019,Positive,Google,Service,Lian June Cafe,4.0
59824,service,lousy,-0.5423,Negative,Google,Service,Bali Hai Seafood Market,1.0
59824,service,terrible,-0.4767,Negative,Google,Service,Bali Hai Seafood Market,1.0
59824,food,good,0.4404,Positive,Google,Food,Bali Hai Seafood Market,1.0
59825,location,perfect,0.5719,Positive,Google,Location,Ipoh Tuck Kee Restaurant 德记炒粉专门店,4.0
59825,food,tasty,0.0,Neutral,Google,Food,Ipoh Tuck Kee Restaurant 德记炒粉专门店,4.0
59825,service,fast,0.0,Neutral,Google,Service,Ipoh Tuck Kee Restaurant 德记炒粉专门店,4.0
59826,food,excellent,0.5719,Positive,Google,Food,Jawi House Cafe Gallery,5.0
59829,food,good,0.4404,Positive,TripAdvisor,Food,Saravana Bhavan,2.0
59829,food,indian,0.0,Neutral,TripAdvisor,Food,Saravana Bhavan,2.0
59829,cost,much,0.0,Neutral,TripAdvisor,Price,Saravana Bhavan,2.0
59830,atmosphere,excited,0.34,Positive,TripAdvisor,Ambience,La Risata - Damansara,3.0
59830,service,better,0.4404,Positive,TripAdvisor,Service,La Risata - Damansara,3.0
59830,time,next,0.0,Neutral,TripAdvisor,Waiting Time,La Risata - Damansara,3.0
59831,chicken,huge,0.3182,Positive,Google,Food,Out of Africa Restaurant & Kudu Bar,5.0
59831,sauce,good,0.4404,Positive,Google,Food,Out of Africa Restaurant & Kudu Bar,5.0
59832,food,awesome,0.6249,Positive,Google,Food,Gui Yuan Restaurant,5.0
59833,wait,long,0.0,Neutral,Google,Waiting Time,Dawan Thai Kitchen Seafood Restaurant,3.0
59833,taste,superb,0.6249,Positive,Google,Food,Dawan Thai Kitchen Seafood Restaurant,3.0
59835,fish,horrible,-0.5423,Negative,TripAdvisor,Food,FLOUR,2.0
59835,chicken,tasteless,0.0,Neutral,TripAdvisor,Food,FLOUR,2.0
59837,steak,perfect,0.5719,Positive,TripAdvisor,Food,Opus Bistro,3.0
59837,pasta,great,0.6249,Positive,TripAdvisor,Food,Opus Bistro,3.0
59837,sauce,rich,0.5574,Positive,TripAdvisor,Food,Opus Bistro,3.0
59837,atmosphere,perfect,0.5719,Positive,TripAdvisor,Ambience,Opus Bistro,3.0
59837,amount,right,0.0,Neutral,TripAdvisor,Price,Opus Bistro,3.0
59840,chicken,best,0.6369,Positive,Google,Food,Cowan Street Ayam Tauge & Koitiau Restaurant 高温街牙菜鸡沙河粉,5.0
59840,chicken,best,0.6369,Positive,Google,Food,Cowan Street Ayam Tauge & Koitiau Restaurant 高温街牙菜鸡沙河粉,5.0
59841,food,great,0.6249,Positive,TripAdvisor,Food,Magenta Restaurant,4.0
59841,service,slow,0.0,Neutral,TripAdvisor,Service,Magenta Restaurant,4.0
59843,meat,white,0.0,Neutral,TripAdvisor,Food,Lou Wong Bean Sprout Chicken,3.0
59845,food,good,0.4404,Positive,Google,Food,مطعم قصر العرب Arab Palace Restaurant,5.0
59847,staff,unpleasant,-0.4767,Negative,TripAdvisor,Service,Hard Rock Cafe,3.0
59847,food,good,0.4404,Positive,TripAdvisor,Food,Hard Rock Cafe,3.0
59848,parking,not much,0.0,Neutral,Google,Location,Fook Xing Seafood Sdn. Bhd.,3.0
59848,taste,good,0.4404,Positive,Google,Food,Fook Xing Seafood Sdn. Bhd.,3.0
59849,staff,great,0.6249,Positive,Google,Service,Antipodean @ Atria,5.0
59849,coffee,best,0.6369,Positive,Google,Food,Antipodean @ Atria,5.0
59850,fish,baked,0.0,Neutral,TripAdvisor,Food,Restoran De Lisbon,4.0
59850,fish,excellent,0.5719,Positive,TripAdvisor,Food,Restoran De Lisbon,4.0
59850,fish,fresh,0.3182,Positive,TripAdvisor,Food,Restoran De Lisbon,4.0
59850,sauce,beautiful,0.5994,Positive,TripAdvisor,Food,Restoran De Lisbon,4.0
59850,food,traditional,0.0,Neutral,TripAdvisor,Food,Restoran De Lisbon,4.0
59850,food,malaysian,0.0,Neutral,TripAdvisor,Food,Restoran De Lisbon,4.0
59851,music,american,0.0,Neutral,Google,Ambience,Temptations Kitchen + Bar,2.0
59854,chicken,better,0.4404,Positive,Google,Food,RSMY,3.0
59855,charge,additional,0.0,Neutral,Google,Price,Kayra Authentic Kerala Cuisine @Bangsar Village,3.0
59856,food,great,0.6249,Positive,TripAdvisor,Food,Horizon Grill,5.0
59856,ambience,great,0.6249,Positive,TripAdvisor,Ambience,Horizon Grill,5.0
59859,pasta,good,0.4404,Positive,Google,Food,Vin's Restaurant,5.0
59861,service,slow,0.0,Neutral,TripAdvisor,Service,La Sal at Casa Del Mar,2.0
59861,food,poor,-0.4767,Negative,TripAdvisor,Food,La Sal at Casa Del Mar,2.0
59861,food,superior,0.5423,Positive,TripAdvisor,Food,La Sal at Casa Del Mar,2.0
59862,beef,aged,0.0,Neutral,TripAdvisor,Food,Marble 8,1.0
59862,beef,fine,0.2023,Positive,TripAdvisor,Food,Marble 8,1.0
59862,beef,dry,0.0,Neutral,TripAdvisor,Food,Marble 8,1.0
59862,beef,aged,0.0,Neutral,TripAdvisor,Food,Marble 8,1.0
59862,service,impressive,0.5106,Positive,TripAdvisor,Service,Marble 8,1.0
59862,lighting,poor,-0.4767,Negative,TripAdvisor,Ambience,Marble 8,1.0
59862,lighting,poor,-0.4767,Negative,TripAdvisor,Ambience,Marble 8,1.0
59862,lighting,dim,0.0,Neutral,TripAdvisor,Ambience,Marble 8,1.0
59862,lighting,low,-0.2732,Negative,TripAdvisor,Ambience,Marble 8,1.0
59863,time,long,0.0,Neutral,Google,Waiting Time,Padi House Greentown Ipoh,2.0
59863,time,long,0.0,Neutral,Google,Waiting Time,Padi House Greentown Ipoh,2.0
59864,rice,fried,0.0,Neutral,Google,Food,Chakra Restaurant,1.0
59864,food,thier,0.0,Neutral,Google,Food,Chakra Restaurant,1.0
59865,service,pleasant,0.5106,Positive,TripAdvisor,Service,Nadodi KL,3.0
59868,taste,good,0.4404,Positive,Google,Food,Zu Sakuraitei,4.0
59869,rice,glutinous,0.0,Neutral,TripAdvisor,Food,The FOOD Tree,5.0
59869,rice,hot,0.0,Neutral,TripAdvisor,Food,The FOOD Tree,5.0
59869,price,reasonable,0.0,Neutral,TripAdvisor,Price,The FOOD Tree,5.0
59871,amount,right,0.0,Neutral,Google,Price,"Ăn Viet, Gurney Plaza | Vietnamese Food Restaurant",5.0
59871,amount,right,0.0,Neutral,Google,Price,"Ăn Viet, Gurney Plaza | Vietnamese Food Restaurant",5.0
59872,service,wonderful,0.5719,Positive,TripAdvisor,Service,Paya Serai,5.0
59873,food,nice,0.4215,Positive,TripAdvisor,Food,Tatto,3.0
59873,bread,complimentary,0.4404,Positive,TripAdvisor,Food,Tatto,3.0
59873,service,friendly,0.4939,Positive,TripAdvisor,Service,Tatto,3.0
59873,value,reasonable,0.0,Neutral,TripAdvisor,Price,Tatto,3.0
59874,food,simple,0.0,Neutral,Google,Food,Restoran Kacang Pool Haji,4.0
59875,service,good,0.4404,Positive,Google,Service,Yaoki Japanese Foods Sdn. Bhd.,3.0
59875,food,nice,0.4215,Positive,Google,Food,Yaoki Japanese Foods Sdn. Bhd.,3.0
59875,staff,more,0.0,Neutral,Google,Service,Yaoki Japanese Foods Sdn. Bhd.,3.0
59877,pizza,worse,-0.4767,Negative,Google,Food,Tujo,2.0
59878,food,prepared,0.2263,Positive,TripAdvisor,Food,Souper Tang,3.0
59878,price,reasonable,0.0,Neutral,TripAdvisor,Price,Souper Tang,3.0
59878,price,bad,-0.5423,Negative,TripAdvisor,Price,Souper Tang,3.0
59878,food,wrong,-0.4767,Negative,TripAdvisor,Food,Souper Tang,3.0
59879,food,okay,0.2263,Positive,Google,Food,Just Seafood,3.0
59880,service,excellent,0.5719,Positive,TripAdvisor,Service,Paya Serai,3.0
59881,flavor,strange,-0.2023,Negative,Google,Food,Maharaja Restaurant,1.0
59881,flavor,strange,-0.2023,Negative,Google,Food,Maharaja Restaurant,1.0
59883,food,mediocre,0.0,Neutral,TripAdvisor,Food,Prego,3.0
59883,pizza,ballyhooed,0.0,Neutral,TripAdvisor,Food,Prego,3.0
59883,pizza,thin,0.0,Neutral,TripAdvisor,Food,Prego,3.0
59883,pizza,memorable,0.0,Neutral,TripAdvisor,Food,Prego,3.0
59883,pasta,reminiscent,0.0,Neutral,TripAdvisor,Food,Prego,3.0
59883,food,italian,0.0,Neutral,TripAdvisor,Food,Prego,3.0
59883,food,asian,0.0,Neutral,TripAdvisor,Food,Prego,3.0
59884,food,vegetarian,0.0,Neutral,TripAdvisor,Food,The Olive Tree,3.0
59884,food,-,0.0,Neutral,TripAdvisor,Food,The Olive Tree,3.0
59884,food,vegetarian,0.0,Neutral,TripAdvisor,Food,The Olive Tree,3.0
59884,taste,alright,0.25,Positive,TripAdvisor,Food,The Olive Tree,3.0
59884,food,indian,0.0,Neutral,TripAdvisor,Food,The Olive Tree,3.0
59887,food,indian,0.0,Neutral,TripAdvisor,Food,Bombay Palace,3.0
59887,area,outdoor,0.0,Neutral,TripAdvisor,Location,Bombay Palace,3.0
59888,fish,grill,0.0,Neutral,Google,Food,Sungai Pinang Food Court,3.0
59889,pasta,fried,0.0,Neutral,TripAdvisor,Food,The Melting Pot,3.0
59890,taste,strong,0.5106,Positive,TripAdvisor,Food,Poh Piah Lwee,3.0
59890,prawn,much,0.0,Neutral,TripAdvisor,Food,Poh Piah Lwee,3.0
59891,food,spicy,0.0,Neutral,TripAdvisor,Food,Sun Fong Bak Kut Teh,5.0
59892,food,good,0.4404,Positive,Google,Food,Unique Seafood PJ23,3.0
59892,service,slow,0.0,Neutral,Google,Service,Unique Seafood PJ23,3.0
59892,food,good,0.4404,Positive,Google,Food,Unique Seafood PJ23,3.0
59895,coffee,good,0.4404,Positive,Google,Food,Jln Theatre Coffee,4.0
59895,service,slow,0.0,Neutral,Google,Service,Jln Theatre Coffee,4.0
59896,service,slow,0.0,Neutral,TripAdvisor,Service,James Brooke Bistro,3.0
59899,ambience,better,0.4404,Positive,Google,Ambience,Andrew's Kampung,2.0
59899,cost,better,0.4404,Positive,Google,Price,Andrew's Kampung,2.0
59899,cost,lower,-0.296,Negative,Google,Price,Andrew's Kampung,2.0
59900,service,disappointing,-0.4939,Negative,TripAdvisor,Service,Anjappar Indian Chettinad Restaurant,1.0
59903,fish,tasteless,0.0,Neutral,TripAdvisor,Food,Nyonya Makko Restaurant,2.0
59903,food,better,0.4404,Positive,TripAdvisor,Food,Nyonya Makko Restaurant,2.0
59904,food,amazing,0.5859,Positive,TripAdvisor,Food,Wild Sheep Chase,4.0
59904,food,good,0.4404,Positive,TripAdvisor,Food,Wild Sheep Chase,4.0
59906,waiter,other,0.0,Neutral,Google,Service,New Atmosferah Restaurant,3.0
59907,time,busy,0.0,Neutral,TripAdvisor,Waiting Time,Porkie's By Flavours,1.0
59908,tea,green,0.0,Neutral,Google,Food,Sanga Japanese Food,3.0
59908,tea,free,0.5106,Positive,Google,Food,Sanga Japanese Food,3.0
59909,food,nice,0.4215,Positive,Google,Food,Enca Restaurant,3.0
59912,taste,okay,0.2263,Positive,Google,Food,Sri Nirwana Maju Restaurant - Bangsar,3.0
59912,chicken,fried,0.0,Neutral,Google,Food,Sri Nirwana Maju Restaurant - Bangsar,3.0
59912,chicken,dry,0.0,Neutral,Google,Food,Sri Nirwana Maju Restaurant - Bangsar,3.0
59913,price,cheap,0.0,Neutral,Google,Price,"Thai Thai, Sunway Pyramid",3.0
59914,service,terrible,-0.4767,Negative,TripAdvisor,Service,Nobu Kuala Lumpur,1.0
59914,service,bad,-0.5423,Negative,TripAdvisor,Service,Nobu Kuala Lumpur,1.0
59914,food,good,0.4404,Positive,TripAdvisor,Food,Nobu Kuala Lumpur,1.0
59914,price,same,0.0,Neutral,TripAdvisor,Price,Nobu Kuala Lumpur,1.0
59915,service,nice,0.4215,Positive,Google,Service,Dutch Harbour Cafe,2.0
59915,price,steep,0.0,Neutral,Google,Price,Dutch Harbour Cafe,2.0
59916,rice,white,0.0,Neutral,TripAdvisor,Food,Asam Pedas Kota Laksamana,3.0
59916,taste,vary,0.0,Neutral,TripAdvisor,Food,Asam Pedas Kota Laksamana,3.0
59916,taste,own,0.0,Neutral,TripAdvisor,Food,Asam Pedas Kota Laksamana,3.0
59917,time,first,0.0,Neutral,Google,Waiting Time,Mews Cafe,5.0
59918,food,tasty,0.0,Neutral,TripAdvisor,Food,Dancing Fish,3.0
59918,fish,small,0.0,Neutral,TripAdvisor,Food,Dancing Fish,3.0
59919,food,worth,0.2263,Positive,Google,Food,Tapaz,1.0
59923,chicken,hard,-0.1027,Negative,Google,Food,Village Park Restaurant,1.0
59923,rice,cold,0.0,Neutral,Google,Food,Village Park Restaurant,1.0
59923,chicken,hard,-0.1027,Negative,Google,Food,Village Park Restaurant,1.0
59923,rice,cold,0.0,Neutral,Google,Food,Village Park Restaurant,1.0
59924,food,good,0.4404,Positive,Google,Food,East Ocean Seafood Restaurant Menglembu,3.0
59924,service,good,0.4404,Positive,Google,Service,East Ocean Seafood Restaurant Menglembu,3.0
59924,price,reasonable,0.0,Neutral,Google,Price,East Ocean Seafood Restaurant Menglembu,3.0
59927,meal,delicious,0.5719,Positive,Google,Food,Kampachi EQ,1.0
59927,meal,disappointing,-0.4939,Negative,Google,Food,Kampachi EQ,1.0
59927,meal,delicious,0.5719,Positive,Google,Food,Kampachi EQ,1.0
59927,meal,disappointing,-0.4939,Negative,Google,Food,Kampachi EQ,1.0
59930,food,ordinary,0.0,Neutral,Google,Food,Pakeeza Restaurant & Catering,1.0
59930,price,free,0.5106,Positive,Google,Price,Pakeeza Restaurant & Catering,1.0
59930,food,ordinary,0.0,Neutral,Google,Food,Pakeeza Restaurant & Catering,1.0
59930,price,free,0.5106,Positive,Google,Price,Pakeeza Restaurant & Catering,1.0
59931,food,poor,-0.4767,Negative,Google,Food,Hornbill Restaurant & Cafe,1.0
59931,chicken,raw,0.0,Neutral,Google,Food,Hornbill Restaurant & Cafe,1.0
59932,staff,friendly,0.4939,Positive,TripAdvisor,Service,La Cocina,4.0
59933,staff,friendly,0.4939,Positive,Google,Service,Curate,2.0
59935,staff,friendly,0.4939,Positive,TripAdvisor,Service,Fatfish jb,3.0
59939,service,awesome,0.6249,Positive,TripAdvisor,Service,Kampachi Pavilion,5.0
59939,staff,tentative,0.0,Neutral,TripAdvisor,Service,Kampachi Pavilion,5.0
59939,food,excellent,0.5719,Positive,TripAdvisor,Food,Kampachi Pavilion,5.0
59940,taste,average,0.0,Neutral,Google,Food,Tamara’s,2.0
59940,service,good,0.4404,Positive,Google,Service,Tamara’s,2.0
59941,food,indian,0.0,Neutral,TripAdvisor,Food,Malabar Palace Sri Hartamas,2.0
59941,curry,sweet,0.4588,Positive,TripAdvisor,Food,Malabar Palace Sri Hartamas,2.0
59941,food,spicy,0.0,Neutral,TripAdvisor,Food,Malabar Palace Sri Hartamas,2.0
59941,taste,strange,-0.2023,Negative,TripAdvisor,Food,Malabar Palace Sri Hartamas,2.0
59941,food,better,0.4404,Positive,TripAdvisor,Food,Malabar Palace Sri Hartamas,2.0
59941,food,indian,0.0,Neutral,TripAdvisor,Food,Malabar Palace Sri Hartamas,2.0
59941,food,indian,0.0,Neutral,TripAdvisor,Food,Malabar Palace Sri Hartamas,2.0
59942,price,not worth,-0.1695,Negative,TripAdvisor,Price,James Brooke Bistro,2.0
59942,food,local,0.0,Neutral,TripAdvisor,Food,James Brooke Bistro,2.0
59944,food,awesome,0.6249,Positive,TripAdvisor,Food,Monterios Portuguese Seafood Restaurant,5.0
59945,food,expensive,0.0,Neutral,Google,Food,Canning Dim Sum,2.0
59945,food,expensive,0.0,Neutral,Google,Food,Canning Dim Sum,2.0
59947,taste,awesome,0.6249,Positive,Google,Food,Verinice,3.0
59948,time,first,0.0,Neutral,Google,Waiting Time,Putu Piring Melaka,5.0
59948,time,first,0.0,Neutral,Google,Waiting Time,Putu Piring Melaka,5.0
59950,staff,lovely,0.5859,Positive,TripAdvisor,Service,La Boca Latino Bar,5.0
59950,food,delicious,0.5719,Positive,TripAdvisor,Food,La Boca Latino Bar,5.0
59950,time,second,0.0,Neutral,TripAdvisor,Waiting Time,La Boca Latino Bar,5.0
59950,food,tasty,0.0,Neutral,TripAdvisor,Food,La Boca Latino Bar,5.0
59950,service,impeccable,0.0,Neutral,TripAdvisor,Service,La Boca Latino Bar,5.0
59950,food,american,0.0,Neutral,TripAdvisor,Food,La Boca Latino Bar,5.0
59951,queue,long,0.0,Neutral,Google,Waiting Time,Topspot Food Court,3.0
59952,food,average,0.0,Neutral,TripAdvisor,Food,Bulldog,3.0
59953,staff,professional,0.0,Neutral,TripAdvisor,Service,Li Yen,5.0
59953,cost,agreeable,0.4215,Positive,TripAdvisor,Price,Li Yen,5.0
59954,service,tasteful,0.0,Neutral,Google,Service,Yum Yum Restaurant Ipoh,5.0
59954,food,good,0.4404,Positive,Google,Food,Yum Yum Restaurant Ipoh,5.0
59955,ambiance,nice,0.4215,Positive,TripAdvisor,Ambience,DC Restaurant,5.0
59955,ambiance,intimate,0.0,Neutral,TripAdvisor,Ambience,DC Restaurant,5.0
59955,staff,fantastic,0.5574,Positive,TripAdvisor,Service,DC Restaurant,5.0
59955,food,delicious,0.5719,Positive,TripAdvisor,Food,DC Restaurant,5.0
59955,value,great,0.6249,Positive,TripAdvisor,Price,DC Restaurant,5.0
59957,cuisine,good,0.4404,Positive,TripAdvisor,Food,Skillet KL,5.0
59958,staff,helpful,0.4215,Positive,Google,Service,Thai Mookata Steamboat Ipoh,5.0
59958,service,good,0.4404,Positive,Google,Service,Thai Mookata Steamboat Ipoh,5.0
59961,food,expensive,0.0,Neutral,TripAdvisor,Food,Living Room Cafe Bar & Gallery,2.0
59961,rice,fried,0.0,Neutral,TripAdvisor,Food,Living Room Cafe Bar & Gallery,2.0
59962,food,bad,-0.5423,Negative,Google,Food,Anderson Curry House,1.0
59962,meal,wrost,0.0,Neutral,Google,Food,Anderson Curry House,1.0
59962,meal,indian,0.0,Neutral,Google,Food,Anderson Curry House,1.0
59962,service,good,0.4404,Positive,Google,Service,Anderson Curry House,1.0
59963,music,loud,0.0,Neutral,TripAdvisor,Ambience,Holy Guacamole - Love Lane,3.0
59963,music,loud,0.0,Neutral,TripAdvisor,Ambience,Holy Guacamole - Love Lane,3.0
59963,food,ok,0.296,Positive,TripAdvisor,Food,Holy Guacamole - Love Lane,3.0
59963,staff,friendly,0.4939,Positive,TripAdvisor,Service,Holy Guacamole - Love Lane,3.0
59965,service,impeccable,0.0,Neutral,TripAdvisor,Service,Gallo Nero Italian Restaurant,2.0
59965,bread,complementary,0.0,Neutral,TripAdvisor,Food,Gallo Nero Italian Restaurant,2.0
